% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'There\'s no humanity in this grave disappointment that justifies the passion his fans feel for the father of the iMac. Steve Jobs and all of the characters around him fail to come to life in any absorbing fashion. They\'re not real people; they\'re all hashtags.',negative
'The Green Inferno offers up extreme gore, unlikable characters and seriously confused themes (is it a pro-environment film, an ode to imperialism, a satire of social-justice warriors or a poorly sketched combination of all three?).',negative
'Finish your popcorn early if you\'re going to The Green Inferno, and save the bucket to barf in.',negative
'At best, The Green Inferno is a reliable shock and disgust-delivery system. At worst — and it certainly veers toward the worst — it\'s a racially reprehensible work that exploits one of the world\'s most powerless peoples. And no number of movie-geek references to Cannibal Holocaust is going to change that.',negative
'The film is measured and executed effectively to satiate horror fans\' bloodlust, yet its underlying messages are just so repugnant.',negative
'The Green Inferno feels like a retread of a retread.',negative
'Roth amplifies that exploitation flick\'s least interesting components (gore, cruelty) at the expense of all others.',negative
'It\'s clear that Roth was trying to say something about the brave new world of social media-enabled social justice, and public shame as a tool for change, but the message is garbled. That it comes wrapped in a horror package that just isn\'t truly scary or suspenseful is the real shame though.',negative
'Enjoying this rancid slab of red meat depends not just on an appetite for slop, but also a taste for sloppy leftovers.',negative
'Empty cynicism isn\'t a substitute for well-reasoned critique, and Roth winds up looking more clueless than the so-called social justice warriors he\'s trying to satirize.',negative
'The Intern is bizarrely retrograde, implying that every working woman only needs a cuddly Yoda daddy to make it in the world of business. It\'s soft in the heart — and soft in the head.',negative
'This clumsy comedy, written and directed by Nancy Meyers, turns an implausible but intriguing premise into a tale of generational collision that reflects dimly on old and young alike.',negative
'The spongy subtext of this and every Meyers movie is We\'re being serious, but we\'re also being FUN! No viewer must ever be made to think too much, feel too much, or be left out. She doesn\'t so much tell a story as lead a team-building exercise.',negative
'Nancy Meyers is unquestionably committed to her auteurist signature of giving her female protagonists their cake and letting them eat it too.',negative
'The script\'s messy seams also show in the parade of sidekicks that passes through Kaulder\'s door as a new threat develops.',negative
'Seemingly every time there was an opportunity to do something fun, The Last Witch Hunter runs in the other direction, creating an unfortunately heavy-handed, humorless, self-serious tone for a story that should be allowed to be a little goofy.',negative
'Watching The Last Witch Hunter is like sitting by while someone else plays a game whose coolness eludes us.',negative
'The Last Witch Hunter is one of those artlessly restless, exposition-dialogue fantasy-action slogs that, thanks to Breck Eisner\'s untamed direction, never manages to corral all the potion talk, mythology rationale and leaps back and forth in time into anything remotely entertaining.',negative
'Director Eisner helmed the excellent remake of George R. Romero\'s The Crazies back in 2010, but this film shows none of the lunatic flair for the ghastly that the previous film so easily served up.',negative
'This abortion of a thriller fails, utterly, and bombed completely. So even though there\'s a Witch Hunter 2 in development, don\'t count on it.',negative
'The movie left me amazed — amazed that Nicolas Cage wasn\'t in it.',negative
'There are two main obstacles to enjoying The Last Witch Hunter. One is your ability to buy Vin Diesel as an immortal slayer of evildoers plying his trade in today\'s Manhattan. You also have to swallow a by-the-numbers plot buried under an avalanche of fast-and-furious but underwhelming CGI effects.',negative
'A smorgasbord of empty calories, the Vin Diesel vehicle The Last Witch Hunter, for all its overstuffed visuals, leaves you hungry. But not for more.',negative
'This is a relentlessly unengaging affair, its derivative and logic-deficient script matched by flat direction and fussy, unconvincing CGI.',negative
'There are certainly enough dopey diversions here for The Last Witch Hunter to be considerably more fun than it is, but even its most extravagant bouts of silliness are hampered by desultory plotting and Eisner\'s oppressively synthetic mise-en-scene.',negative
'It\'s just deadly and dreadful, loud and obnoxious, convoluted and irritating, horrible and dumb.',negative
'Armie Hammer has given several of the worst performances in recent years — see, or rather don\'t, Mirror Mirror and J. Edgar. The big surprise in The Man from U.N.C.L.E is that Henry Cavill is even worse.',negative
'The chemistry between the leads is nonexistent. Cavill unsuccessfully tries to channel Cary Grant, while Hammer\'s Kuryakin has so much inner conflict, it becomes a joke that isn\'t funny.',negative
'The threat that this mess of a movie might be followed by a sequel is enough to make anyone cry uncle.',negative
'It\'s slow, lethargic, utterly lacking in charm and undeserving of the Cold War setting that is its best trait.',negative
'The Peanuts Movie is a sloppy mash-up of disconnected vignettes and rehashed jokes, all lazily reverse-engineered from the premise that a Peanuts movie is a thing that people will like and will happily pay to see.',negative
